	A549 cells, DMSO, 24h, rep1	A549 cells, DMSO, 24h, rep2	A549 cells, DMSO, 24h, rep3	A549 cells, RSL3, 24h, rep1	A549 cells, RSL3, 24h, rep2	A549 cells, RSL3, 24h, rep3	A549 cells, RSL3 and Fer-1, 24h, rep1	A549 cells, RSL3 and Fer-1, 24h, rep2	A549 cells, RSL3 and Fer-1, 24h, rep3
TCF19	-0.4880047629095378	-0.3228312945023136	-0.26208771991652996	-0.008043472444503517	-0.3409667273584867	0.051168867576190886	-0.3421403151797689	-0.1973400904386879	-0.32948436538649944
TCF19	-0.22542709462279115	0.7466523934531388	0.7342201720061643	0.7833715613681586	-0.2879033698962114	-0.47787801810975605	0.2609614544665263	-0.14438462509187364	0.7178565871576718
TCF19	-0.22542709462279115	0.7466523934531388	0.7342201720061643	0.7833715613681586	-0.2879033698962114	-0.47787801810975605	0.2609614544665263	-0.14438462509187364	0.7178565871576718
TCF19	1.085920226218797	-1.0692714094606237	-1.3212804240441396	-1.0796591494324925	1.1033019368901107	1.0900492128682644	0.875488147167333	1.0136712141257975	-1.3491691413589841
TCF19	-0.4880047629095378	-0.3228312945023136	-0.26208771991652996	-0.008043472444503517	-0.3409667273584867	0.051168867576190886	-0.3421403151797689	-0.1973400904386879	-0.32948436538649944
KIR3DX1	-0.7036100373956983	-0.6282265000571291	-1.3212804240441396	-0.6804501117903579	-0.4295624844109937	-0.7557123334218355	-0.3237086646561186	-0.0891637253827892	-0.49820991314309326
KIR3DX1	-1.7455730125366788	-1.0692714094606237	-0.3281456591802582	-0.925822665856152	-0.9137121203929447	-0.9883209272740084	-1.8186468584626976	-1.9032999944538531	-1.0303959527111741
KIR3DX1	-1.7455730125366788	-1.0692714094606237	-1.9214176870622146	-1.0007082811069272	-0.9137121203929447	-0.9883209272740084	-0.9436431625937781	-1.9032999944538531	-1.0303959527111741
ENSG00000268643	-0.8813005545800559	-0.9917824268415729	-1.0893142480739475	-1.922319508718258	-1.9241779197814324	-0.6669960471706353	-1.9158285376992241	-1.2219020823799578	-1.9159710899475262
IGHA1	-1.9242352471785058	-1.1394552227049468	-0.7778555849083183	-1.922319508718258	-1.2928156078933766	-0.317700650117853	-1.482966520036879	-1.543143855521694	-1.5291606994229883
IGHA1	-1.9242352471785058	-1.1394552227049468	-0.7778555849083183	-1.922319508718258	-1.2928156078933766	-0.317700650117853	-1.482966520036879	-1.543143855521694	-1.5291606994229883
IGHA1	-1.9242352471785058	-1.1394552227049468	-0.7778555849083183	-1.922319508718258	-1.2928156078933766	-0.317700650117853	-1.482966520036879	-1.543143855521694	-1.5291606994229883
IGHA1	-1.9242352471785058	-1.1394552227049468	-0.7778555849083183	-1.922319508718258	-1.2928156078933766	-0.317700650117853	-1.482966520036879	-1.543143855521694	-1.5291606994229883
ENSG00000289565	-1.11091945633692	-1.920721856025539	-0.8318276623039423	-1.922319508718258	-0.7945994377135934	-1.2528400791407568	-0.8341347591642122	-1.9032999944538531	-1.9159710899475262
FAM225B	-0.6738976370100552	-0.3228312945023136	-0.8861356680917484	-1.2766320341283464	-0.3226275194894529	-0.864292292487637	-1.9158285376992241	-0.7573553760006381	-0.32948436538649944
ENSG00000235872	-0.6738976370100552	-0.4301495624172148	-0.6331770953620516	-0.24037237945113388	-0.4738872008638511	-1.9274003973620784	-0.4677402221392968	-0.14438462509187364	-0.5218446790264106
ENSG00000226423	-1.4683689053168982	-1.920721856025539	-1.0893142480739475	-0.8202045975721343	-1.9241779197814324	-0.9883209272740084	-0.6339459941608264	-0.6795186754506382	-0.6453187182718649
FOXO6	-1.4683689053168982	-1.920721856025539	-1.510267634714606	-1.2766320341283464	-0.6614532960053211	-1.0646392839291188	-1.0951623343324748	-1.030830559080328	-1.9159710899475262
FOXO6	-1.4683689053168982	-1.4445996257470852	-0.8861356680917484	-1.922319508718258	-1.1641932022915416	-0.7557123334218355	-1.9158285376992241	-1.9032999944538531	-0.5796582306632383
RIMBP3B	-1.9242352471785058	-0.9319618215511112	-1.9214176870622146	-0.6804501117903579	-1.3903277863507726	-1.0646392839291188	-0.665455274796287	-1.9032999944538531	-1.5291606994229883
TMC4	-1.3079181526423669	-1.0692714094606237	-1.0893142480739475	-1.173979152512223	-1.1641932022915416	-1.4302726516431572	-0.9436431625937781	-1.116959713624271	-0.6818192371564705
TMC4	-1.7455730125366788	-0.6756229717131298	-1.510267634714606	-0.6103743864019746	-0.5048846331950851	-0.628047872905583	-1.9158285376992241	-1.9032999944538531	-1.701939966308892
TMC4	-0.5737869078738356	-0.3454134243976677	-0.2949366262407994	-1.406953312686963	-1.3903277863507726	-1.4302726516431572	-0.39970293669274715	-0.4757023540048438	-0.23375867849714366
LENG8	0.995065457530037	1.000348117322929	1.055972925957147	1.0228084181527717	0.97744530326315	0.9306884621314688	0.9954660038302151	0.9867137417691727	0.9674592690782052
LENG8	0.5707187622867013	0.694052825420806	0.6691330411881123	0.6186376840516196	0.640898763358701	0.6203248633619749	0.6058665357947082	0.6035493003989022	0.6750249141056358
LENG8	-1.7455730125366788	-1.4445996257470852	-1.9214176870622146	-1.585592138240628	-1.2928156078933766	-0.3002164070467896	-1.9158285376992241	-1.8525163954998194	-1.115267723413317
LENG8	0.805505700398345	0.8535969858762734	0.8700098051608037	0.7642771852831013	0.8675644794113767	0.8665812397196488	0.8906206664567754	0.883669799634498	0.8289401118972595
ENSG00000267261	-1.9242352471785058	-0.9319618215511112	-0.6936596603106833	-1.0796591494324925	-1.0535058532212767	-1.9274003973620784	-1.9158285376992241	-0.6795186754506382	-1.2182360163597883
ENSG00000286107	-0.7036100373956983	-1.920721856025539	-1.1856122769718975	-1.0796591494324925	-0.7444589842976751	-0.7137789202663612	-1.9158285376992241	-0.4983888184764042	-0.9582006428222672
GOLGA2P10	-0.14564862448002694	-0.4532085373926497	-0.050850260041756724	-0.13844546794399198	-0.5905792990480638	-0.07751618947063278	-0.359134492521066	-0.34966955946652517	-0.4385975602968069
GOLGA2P10	-0.9416916650592696	-0.21853958368200097	-1.7818203805211998	-0.41099060391662173	-0.2537573659185679	-1.2528400791407568	-0.6007881098365153	-0.5472405575683161	-0.4385975602968069
SAPCD1	-1.9242352471785058	-1.641423844620832	-1.9214176870622146	-0.6804501117903579	-1.9241779197814324	-1.9274003973620784	-1.9158285376992241	-0.719157306426706	-1.5291606994229883
SAPCD1	-1.11091945633692	-1.1394552227049468	-1.3212804240441396	-0.6103743864019746	-0.7945994377135934	-0.864292292487637	-0.8341347591642122	-0.7573553760006381	-1.9159710899475262
C16ORF46	-1.9242352471785058	-1.920721856025539	-0.8861356680917484	-1.0796591494324925	-0.699011742296721	-0.8016031945116814	-0.6339459941608264	-0.8383271200508302	-0.6150328189446179
PLEKHM1	0.7026433377200749	0.7655548746609107	0.6773490858128993	0.8127137509358625	0.7356499609077218	0.7792161668472934	0.7762940598825375	0.6973925529365623	0.7661936468729132
PLEKHM1	0.24057486521626628	0.1537921523952566	0.34807709294759165	0.39065877463711834	0.5393009100289033	0.3851942158024339	0.2855615953993746	0.4436670011238995	0.28258054491127516
PLEKHM1	-1.4683689053168982	-1.2614503464503322	-0.5693298594351042	-1.406953312686963	-1.9241779197814324	-1.2528400791407568	-0.8890180689491216	-1.9032999944538531	-0.4784350609817887
ENSG00000248881	-0.5445290588643783	-1.920721856025539	-0.6936596603106833	-1.2766320341283464	-0.6228670547474466	-0.37873597159298394	-1.0219235410124448	-0.4282543973624377	-1.3491691413589841
RNU7-73P	-0.9416916650592696	-0.9319618215511112	-1.0893142480739475	-1.922319508718258	-0.9785992079533848	-0.628047872905583	-0.49272317799594645	-1.9032999944538531	-1.5291606994229883
LILRA5	-1.4683689053168982	-1.920721856025539	-1.7818203805211998	-1.406953312686963	-0.23838391507290968	-1.617933088761575	-1.8186468584626976	-1.8525163954998194	-1.701939966308892
LILRA5	-0.9416916650592696	-1.4445996257470852	-1.510267634714606	-0.925822665856152	-0.8446250815997186	-1.0646392839291188	-1.0951623343324748	-0.8943641594616473	-1.701939966308892
LILRA5	-0.8275928379147872	-0.6282265000571291	-0.7339337946165335	-0.644149793576562	-1.675951743704443	-0.7137789202663612	-0.7448793511270492	-0.719157306426706	-0.6150328189446179
LILRA5	-0.8275928379147872	-0.6282265000571291	-0.7339337946165335	-0.644149793576562	-1.675951743704443	-0.7137789202663612	-0.7448793511270492	-0.719157306426706	-0.6150328189446179
ENSG00000257065	-0.6420266353567193	-1.920721856025539	-1.510267634714606	-1.406953312686963	-1.675951743704443	-1.9274003973620784	-0.8341347591642122	-0.6795186754506382	-0.9582006428222672
ENSG00000286248	-1.9242352471785058	-0.7144779634234911	-0.6002041356664254	-1.0007082811069272	-1.1641932022915416	-0.864292292487637	-0.5764820015527552	-0.8943641594616473	-1.9159710899475262
ENSG00000284554	-1.9242352471785058	-1.0692714094606237	-1.9214176870622146	-1.922319508718258	-1.9241779197814324	-1.1551952412296431	-0.7848429922349254	-1.9032999944538531	-0.8515990108113647
RNU6-537P	-1.9242352471785058	-0.9319618215511112	-1.9214176870622146	-0.8732530575134795	-1.9241779197814324	-1.9274003973620784	-1.1934434109981813	-1.9032999944538531	-0.8515990108113647
ENSG00000258830	-1.9242352471785058	-1.0692714094606237	-1.9214176870622146	-1.0007082811069272	-0.6614532960053211	-0.864292292487637	-1.9158285376992241	-1.030830559080328	-0.8953825513825255
ENSG00000167774	-1.2118028205155542	-0.6282265000571291	-0.8318276623039423	-0.7723829115035917	-1.9241779197814324	-1.9274003973620784	-0.6339459941608264	-0.7573553760006381	-1.115267723413317
PIP4K2B	1.4663908850159186	1.409015813178878	1.4561320596252996	1.4328387157291442	1.4279056472911944	1.4489259068879008	1.4392376433410932	1.4582372950619418	1.4606652486968552
PIP4K2B	-0.8813005545800559	0.35609586585617736	-0.8861356680917484	0.02146937577572089	-0.030821708063367783	-0.28333867769131993	-0.1715001627103638	-1.030830559080328	0.22133537950402654
H2AC19	1.5609628093048933	1.0143331472925177	1.2542386796710943	0.3323424030623549	1.465293334544494	1.5099341665011576	2.0744492901702314	1.7699725898766827	0.9338580406255862
DCAF15	-0.5139618378196407	-0.5648197731667683	0.5776487635661811	0.7466258210260747	0.27777328180699634	0.28275686489779245	0.2855615953993746	-0.14438462509187364	-0.4385975602968069
DCAF15	0.7084217039479508	0.6316957727553838	-0.5693298594351042	-0.5459588942590091	0.4843938056755233	0.5092928252905925	0.4819220056078654	0.7070135987219939	0.6067073609004532
RAB43P1	-1.7455730125366788	-0.3031756437190295	-1.3212804240441396	-1.0007082811069272	-0.9137121203929447	-0.7137789202663612	-1.0219235410124448	-0.719157306426706	-1.9159710899475262
ALOX5	-1.9242352471785058	-1.0692714094606237	-1.510267634714606	-1.585592138240628	-1.1641932022915416	-1.9274003973620784	-0.38125177706040414	-1.8525163954998194	-1.5291606994229883
ALOX5	-0.4880047629095378	-0.4532085373926497	-0.48980351650911913	-0.1829659430245407	-0.3643640022019039	-0.3358366280458471	-1.9158285376992241	-0.4983888184764042	-0.45678155188519404
ENSG00000260729	-1.11091945633692	-1.920721856025539	-1.9214176870622146	-1.922319508718258	-1.9241779197814324	-0.9223655192605361	-0.7448793511270492	-0.8943641594616473	-1.5291606994229883
ENSG00000280852	-1.9242352471785058	-0.9917824268415729	-0.6002041356664254	-1.173979152512223	-1.9241779197814324	-0.5954756285098004	-1.0219235410124448	-1.116959713624271	-0.6453187182718649
DES	-1.9242352471785058	-1.920721856025539	-1.9214176870622146	-1.0796591494324925	-1.1641932022915416	-0.8016031945116814	-0.6007881098365153	-1.543143855521694	-1.0303959527111741
MIR5689HG	-0.8813005545800559	-1.920721856025539	-1.9214176870622146	-0.925822665856152	-1.9241779197814324	-1.4302726516431572	-0.7848429922349254	-0.8383271200508302	-0.9582006428222672
ENSG00000197334	-1.2118028205155542	-1.920721856025539	-1.510267634714606	-1.922319508718258	-0.9137121203929447	-0.7137789202663612	-0.6007881098365153	-0.8383271200508302	-0.8059731594736391
ZFP91-CNTF	-1.9242352471785058	-1.0692714094606237	-0.8861356680917484	-0.925822665856152	-1.9241779197814324	-0.864292292487637	-1.1934434109981813	-1.9032999944538531	-0.6818192371564705
ZNF280B	-0.2844968592596229	-0.12068726071563307	-0.5158828481427872	-0.31132441120578663	-0.17835512516397609	-0.37873597159298394	-0.21124293594347987	-0.364834804699516	-0.14128098018100618
ZNF280B	-1.4683689053168982	-1.920721856025539	-0.7778555849083183	-0.925822665856152	-0.9137121203929447	-0.9883209272740084	-1.9158285376992241	-0.8042895663229263	-1.9159710899475262
RN7SL670P	-1.4683689053168982	-0.7567157441021294	-1.9214176870622146	-0.7723829115035917	-1.9241779197814324	-0.9883209272740084	-1.9158285376992241	-0.8383271200508302	-1.2182360163597883
GPANK1	0.17417259757875259	0.039993249115772914	0.1634668780764158	0.2600532392491389	0.058139548316328477	0.18132229726831395	0.18076934834188998	0.14293528605628575	0.2644091283867246
GPANK1	0.17417259757875259	0.039993249115772914	0.1634668780764158	0.2600532392491389	0.058139548316328477	0.18132229726831395	0.18076934834188998	0.14293528605628575	0.2644091283867246
GPANK1	-1.3079181526423669	-0.6282265000571291	-1.3212804240441396	-1.922319508718258	-0.7945994377135934	-1.9274003973620784	-1.332763339215509	-0.8383271200508302	-1.9159710899475262
MCCD1P2	-0.7399528475775956	-1.920721856025539	-1.9214176870622146	-0.925822665856152	-0.9785992079533848	-1.2528400791407568	-1.9158285376992241	-1.030830559080328	-1.9159710899475262
MMP14	0.367805609997093	0.4640196202332526	-0.6331770953620516	-1.0007082811069272	-0.5603038899930841	-0.5649476279571821	-0.6007881098365153	-0.25159131866809203	-0.8515990108113647
ZNF469	-0.46336440071489227	-0.47741773269742227	-1.7818203805211998	-1.406953312686963	-1.1641932022915416	-1.617933088761575	-1.8186468584626976	-1.543143855521694	-1.3491691413589841
WHAMMP4	-0.7399528475775956	-1.920721856025539	-1.1856122769718975	-1.0007082811069272	-0.5048846331950851	-0.864292292487637	-1.9158285376992241	-0.8042895663229263	-0.8059731594736391
ENSG00000220446	-1.9242352471785058	-0.6756229717131298	-1.0893142480739475	-1.922319508718258	-1.1641932022915416	-1.617933088761575	-1.0219235410124448	-0.4757023540048438	-1.3491691413589841
ENSG00000265399	-1.9242352471785058	-1.920721856025539	-0.8861356680917484	-1.922319508718258	-1.9241779197814324	-1.4302726516431572	-0.8341347591642122	-1.9032999944538531	-0.8953825513825255
ENSG00000273398	-0.8275928379147872	-1.920721856025539	-0.7778555849083183	-1.406953312686963	-0.9785992079533848	-1.9274003973620784	-0.8890180689491216	-0.4757023540048438	-1.115267723413317
ENSG00000288480	-1.9242352471785058	-0.9917824268415729	-0.5693298594351042	-1.406953312686963	-1.9241779197814324	-1.1551952412296431	-1.9158285376992241	-0.8943641594616473	-1.0303959527111741
ENSG00000281766	-0.7036100373956983	-1.4445996257470852	-1.9214176870622146	-1.922319508718258	-0.9785992079533848	-0.9883209272740084	-1.1934434109981813	-0.4757023540048438	-0.8953825513825255
ENSG00000273046	-1.0189746096176289	-1.920721856025539	-1.9214176870622146	-0.7196835675726145	-1.2928156078933766	-0.864292292487637	-1.9158285376992241	-0.8943641594616473	-1.701939966308892
CYP4F30P	-0.9416916650592696	-0.9917824268415729	-0.8318276623039423	-0.8732530575134795	-1.9241779197814324	-0.5954756285098004	-0.6339459941608264	-0.8042895663229263	-1.9159710899475262
RXRB	-1.4683689053168982	-0.3870784283107507	-0.5158828481427872	-0.5181916278936609	-1.675951743704443	-0.2652476567932409	-0.8890180689491216	-0.5770644025629933	-0.36538349796285563
RXRB	-1.2118028205155542	-0.3031756437190295	-0.9545938523637825	-1.922319508718258	-0.4100249249294834	-0.5954756285098004	-0.5190653763507829	-1.8525163954998194	-0.003997598654478139
RXRB	-1.4683689053168982	-0.7144779634234911	-0.5158828481427872	-0.7723829115035917	-1.675951743704443	-0.2652476567932409	-1.8186468584626976	-0.5770644025629933	-0.6150328189446179
RXRB	0.9336254675577995	0.8854143669260504	0.8409126212414927	0.8884287925576982	0.9128729380793776	0.7771358198865355	0.918301592297341	0.9339414161490206	0.9273658399174183
ENSG00000144785	-0.8813005545800559	-1.2614503464503322	-1.9214176870622146	-1.173979152512223	-1.9241779197814324	-1.9274003973620784	-0.7448793511270492	-1.9032999944538531	-0.9582006428222672
ENSG00000131152	-0.4399135911240617	-1.4445996257470852	-1.9214176870622146	-1.922319508718258	-0.9137121203929447	-0.7137789202663612	-1.0951623343324748	-1.3562414937403606	-1.115267723413317
ENSG00000288683	-1.9242352471785058	-1.4445996257470852	-1.9214176870622146	-0.7196835675726145	-0.5905792990480638	-1.2528400791407568	-1.0951623343324748	-1.9032999944538531	-1.2182360163597883
ENSG00000259522	-0.6738976370100552	-0.5954885969750109	-0.42149383982604127	-0.8202045975721343	-0.23838391507290968	-0.24780520103921438	-1.9158285376992241	-0.7573553760006381	-0.8953825513825255
ENSG00000285125	-0.6738976370100552	-0.5954885969750109	-0.42149383982604127	-0.8202045975721343	-0.23838391507290968	-0.24780520103921438	-1.9158285376992241	-0.7573553760006381	-0.8953825513825255
IGBP1P1	-0.8275928379147872	-0.6756229717131298	-1.510267634714606	-0.8732530575134795	-1.2928156078933766	-1.9274003973620784	-0.6007881098365153	-1.116959713624271	-1.9159710899475262
SOS1-IT1	-1.7455730125366788	-1.920721856025539	-1.9214176870622146	-1.922319508718258	-1.675951743704443	-0.628047872905583	-0.7448793511270492	-1.543143855521694	-1.2182360163597883
ENSG00000287278	-0.7399528475775956	-1.920721856025539	-0.8861356680917484	-0.8732530575134795	-1.3903277863507726	-0.8016031945116814	-1.9158285376992241	-0.9577837521245692	-0.5796582306632383
ENSG00000268266	-1.2118028205155542	-1.920721856025539	-0.6331770953620516	-0.8202045975721343	-1.0535058532212767	-1.9274003973620784	-0.8890180689491216	-1.8525163954998194	-1.115267723413317
HCG27	-1.3079181526423669	-0.2842850012141127	-0.6331770953620516	-0.4919260471368225	-0.5603038899930841	-0.7137789202663612	-0.8341347591642122	-0.44876806300642236	-0.4385975602968069
HCG27	-1.0189746096176289	-1.0692714094606237	-1.008998607936203	-0.644149793576562	-0.9785992079533848	-1.0646392839291188	-0.7848429922349254	-0.8383271200508302	-0.8515990108113647
HCG27	-0.6738976370100552	-1.2614503464503322	-0.5403030217819538	-0.8732530575134795	-1.2928156078933766	-1.9274003973620784	-1.0951623343324748	-0.8042895663229263	-1.9159710899475262
OTOA	-1.9242352471785058	-0.8029819981288464	-1.0893142480739475	-1.585592138240628	-1.0535058532212767	-0.5649476279571821	-0.9436431625937781	-1.9032999944538531	-1.701939966308892
C7ORF25	0.4259420065949513	0.20711141374020794	0.1634668780764158	0.1663801864681396	0.3604233601722708	0.2273124528004876	0.02875792937918607	-1.2219020823799578	0.3338490006474904
ALOX5	-1.9242352471785058	-1.0692714094606237	-1.510267634714606	-1.585592138240628	-1.1641932022915416	-1.9274003973620784	-0.38125177706040414	-1.8525163954998194	-1.5291606994229883
ALOX5	-0.4880047629095378	-0.4532085373926497	-0.48980351650911913	-0.1829659430245407	-0.3643640022019039	-0.3358366280458471	-1.9158285376992241	-0.4983888184764042	-0.45678155188519404
MUC6	-0.6420266353567193	-0.8662633075653412	-0.44406760963912334	-0.7723829115035917	-0.7945994377135934	-0.45113544199513667	-0.38125177706040414	-0.4757023540048438	-0.7593087703329557
MUC6	-0.9416916650592696	-0.5087465542313844	-1.7818203805211998	-1.922319508718258	-1.675951743704443	-1.2528400791407568	-0.9436431625937781	-1.2219020823799578	-1.9159710899475262
MUC6	-0.6738976370100552	-1.2614503464503322	-1.7818203805211998	-0.8732530575134795	-0.5048846331950851	-1.0646392839291188	-1.482966520036879	-0.719157306426706	-0.6150328189446179
MUC6	-0.6420266353567193	-0.8662633075653412	-0.44406760963912334	-0.7723829115035917	-0.7945994377135934	-0.45113544199513667	-0.38125177706040414	-0.4757023540048438	-0.7593087703329557
H3C6	-0.41754274915478046	-0.5648197731667683	-1.510267634714606	-1.0007082811069272	-1.675951743704443	-1.4302726516431572	-1.1934434109981813	-0.9577837521245692	-1.9159710899475262
ENSG00000274944	-1.4683689053168982	-0.8662633075653412	-0.7778555849083183	-0.644149793576562	-0.7444589842976751	-1.9274003973620784	-0.6339459941608264	-0.34966955946652517	-0.5218446790264106
ACOT4	-1.9242352471785058	-0.7567157441021294	-0.7339337946165335	-1.0796591494324925	-0.699011742296721	-1.9274003973620784	-0.8890180689491216	-1.116959713624271	-0.6818192371564705
LINC01486	-1.9242352471785058	-1.641423844620832	-1.7818203805211998	-1.0796591494324925	-1.9241779197814324	-0.7137789202663612	-1.0219235410124448	-0.6795186754506382	-1.5291606994229883
GABBR1	0.13058884015920663	0.039993249115772914	0.2375336022460121	0.46461994639766124	0.19701901684374762	0.43943852194798033	0.14852065660931063	0.28082945682457117	0.35954951213070013
GABBR1	-1.0189746096176289	-1.2614503464503322	-0.9545938523637825	-1.173979152512223	-0.5287388128941347	-0.9223655192605361	-0.8341347591642122	-0.9577837521245692	-1.5291606994229883
GABBR1	-1.3079181526423669	-1.4445996257470852	-1.1856122769718975	-1.2766320341283464	-1.0535058532212767	-0.9223655192605361	-1.1934434109981813	-1.116959713624271	-1.5291606994229883
GABBR1	-0.5445290588643783	-1.4445996257470852	-1.510267634714606	-1.173979152512223	-0.9137121203929447	-0.8016031945116814	-1.8186468584626976	-1.8525163954998194	-1.9159710899475262
GABBR1	-0.7399528475775956	-0.9917824268415729	-0.46774296572127283	-1.173979152512223	0.005111320536525098	-0.9223655192605361	-0.8341347591642122	-0.9577837521245692	-1.5291606994229883
GABBR1	-1.0189746096176289	-1.2614503464503322	-0.9545938523637825	-1.173979152512223	-0.5287388128941347	-0.9223655192605361	-0.8890180689491216	-0.9577837521245692	-1.5291606994229883
DIP2C	-0.5139618378196407	-0.5087465542313844	-1.7818203805211998	-1.406953312686963	-1.0535058532212767	-1.4302726516431572	-1.8186468584626976	-1.2219020823799578	-1.701939966308892
NAIPP2	-1.11091945633692	-1.920721856025539	-1.9214176870622146	-0.6804501117903579	-1.9241779197814324	-1.0646392839291188	-1.9158285376992241	-1.543143855521694	-0.9582006428222672
ENSG00000281380	-1.11091945633692	-1.920721856025539	-1.9214176870622146	-0.6804501117903579	-1.9241779197814324	-1.0646392839291188	-1.9158285376992241	-1.543143855521694	-0.9582006428222672
HLA-A	-0.6738976370100552	-0.5087465542313844	-0.31028173235573964	-0.41099060391662173	-0.20744316323699735	-0.8016031945116814	-0.30595287046540637	-0.28211910855262307	-0.39708561408329035
HLA-A	-0.7843769398399713	-0.8662633075653412	-0.9545938523637825	-1.585592138240628	-0.8446250815997186	-0.864292292487637	-1.1934434109981813	-0.8383271200508302	-1.0303959527111741
HLA-A	-0.6420266353567193	-0.8029819981288464	-0.8318276623039423	-0.6804501117903579	-0.9785992079533848	-0.9223655192605361	-0.8341347591642122	-0.7573553760006381	-0.8059731594736391
HLA-A	1.6894812306534361	1.7312136640749927	1.711933831416936	1.7661221602448085	1.7695006913801736	1.8089400301636263	1.6980981580046748	1.7242195537246041	1.754429936262733
HLA-A	-0.6420266353567193	-0.8029819981288464	-0.8318276623039423	-0.6804501117903579	-0.9785992079533848	-0.9223655192605361	-0.8341347591642122	-0.7573553760006381	-0.8059731594736391
HLA-A	-1.2118028205155542	-0.9917824268415729	-1.7818203805211998	-0.6804501117903579	-0.5905792990480638	-0.47787801810975605	-1.1934434109981813	-1.030830559080328	-1.9159710899475262
HLA-A	-0.1831518717049017	-0.4301495624172148	0.2733593276351519	0.3370060699917258	0.4697376227965657	-0.5003834123893304	0.3001868570784404	-1.9032999944538531	-0.5796582306632383
ENSG00000272638	-1.2118028205155542	-1.920721856025539	-0.9545938523637825	-1.922319508718258	-1.0535058532212767	-0.628047872905583	-1.9158285376992241	-0.8943641594616473	-1.115267723413317
MPO	-1.9242352471785058	-1.1394552227049468	-0.6936596603106833	-1.173979152512223	-0.452524141715073	-0.24780520103921438	-1.332763339215509	-0.9577837521245692	-1.115267723413317
ENSG00000287496	-0.6420266353567193	-0.25030008888379623	-0.6936596603106833	-1.922319508718258	-0.3643640022019039	-1.2528400791407568	-0.8890180689491216	-0.8042895663229263	-0.8515990108113647
FMN2	-0.4880047629095378	-0.3454134243976677	-1.0893142480739475	-1.173979152512223	-1.0535058532212767	-1.4302726516431572	-1.1934434109981813	-1.8525163954998194	-1.701939966308892
ENSG00000285558	-1.9242352471785058	-0.9319618215511112	-1.7818203805211998	-1.173979152512223	-1.675951743704443	-0.864292292487637	-1.9158285376992241	-0.6052182959017874	-1.5291606994229883
CRYAB	-0.7036100373956983	-0.7567157441021294	-1.9214176870622146	-1.173979152512223	-1.675951743704443	-1.9274003973620784	-1.8186468584626976	-1.9032999944538531	-1.3491691413589841
ENSG00000288695	-1.0189746096176289	-1.2614503464503322	-1.9214176870622146	-0.7196835675726145	-0.699011742296721	-1.9274003973620784	-1.0951623343324748	-1.9032999944538531	-1.3491691413589841
PANK4	0.7103326545600187	0.6552595576920254	-0.3281456591802582	0.7022736503669312	0.6566102865299308	-0.317700650117853	-0.18338503792496433	0.7800194733699404	-0.06838550819663677
PANK4	-0.3961567682919892	-0.4532085373926497	0.6819102023062867	-0.35004554086106543	-0.4100249249294834	0.7206046611316101	0.6747158657491334	-0.2099420733643491	0.7362427261270942
ENSG00000287798	-1.9242352471785058	-0.9917824268415729	-0.8861356680917484	-1.0796591494324925	-1.9241779197814324	-1.9274003973620784	-0.8890180689491216	-1.9032999944538531	-1.115267723413317
TUBGCP5	0.986904072575068	1.007390993586346	0.979281622559601	1.0052761842813407	1.03136282043312	0.9989599434711631	1.0347058885848042	0.982294778498577	0.9867973617746131
TUBGCP5	-0.3371261412943778	-0.15778185792194965	-0.14229922674401194	-0.24037237945113388	-0.22185404467913566	-0.036991630592952164	-0.24590839965140374	-0.5252563645615631	-0.41617839507417076
TUBGCP5	-1.0189746096176289	-1.1394552227049468	-0.9545938523637825	-0.7196835675726145	-1.9241779197814324	-0.9883209272740084	-1.9158285376992241	-0.44876806300642236	-1.0303959527111741
ENSG00000272159	-0.7036100373956983	-1.1394552227049468	-1.9214176870622146	-1.0796591494324925	-1.9241779197814324	-1.4302726516431572	-0.4439830925687773	-1.116959713624271	-1.3491691413589841
TTYH1	-0.31894220154906644	-1.1394552227049468	-0.09255369889536226	0.07294910386977656	-0.5905792990480638	-0.21629417349478675	-0.30595287046540637	-0.8042895663229263	-1.0303959527111741
TTYH1	-0.6420266353567193	-0.14788923676170235	-1.7818203805211998	-1.2766320341283464	-1.3903277863507726	-1.617933088761575	-0.6339459941608264	-0.12126602575915195	-0.20616300249123298
TTYH1	-1.4683689053168982	-1.2614503464503322	-1.9214176870622146	-1.922319508718258	-0.4738872008638511	-1.2528400791407568	-0.9436431625937781	-1.8525163954998194	-1.701939966308892
TTYH1	-1.3079181526423669	-1.2614503464503322	-0.7778555849083183	-1.0007082811069272	-1.0535058532212767	-1.1551952412296431	-1.0951623343324748	-1.2219020823799578	-0.5498894837381334
NID1	-0.6738976370100552	-0.7567157441021294	-1.7818203805211998	-1.585592138240628	-1.3903277863507726	-1.9274003973620784	-1.8186468584626976	-1.9032999944538531	-1.9159710899475262
CYP2D6	-1.2118028205155542	-1.4445996257470852	-0.8318276623039423	-0.4919260471368225	-1.9241779197814324	-1.9274003973620784	-0.7848429922349254	-1.116959713624271	-1.3491691413589841
CYP2D6	-0.8275928379147872	-1.920721856025539	-1.7818203805211998	-1.0796591494324925	-1.1641932022915416	-1.0646392839291188	-0.7848429922349254	-0.8943641594616473	-0.8515990108113647
ELANE	-1.7455730125366788	-1.641423844620832	-1.7818203805211998	-1.0796591494324925	-0.7945994377135934	-0.47787801810975605	-1.332763339215509	-1.8525163954998194	-1.701939966308892
